Army of Lothlorien
InfantryUnit,Hunter,10,8,15
InfantryUnit,Hunter,10,8,15
InfantryUnit,Hunter,10,8,15
InfantryUnit,Hunter,10,8,15
InfantryUnit,Hunter,10,8,15
InfantryUnit,Hunter,10,8,15
InfantryUnit,Hunter,10,8,15
InfantryUnit,Hunter,10,8,15
InfantryUnit,Hunter,10,8,15
InfantryUnit,Hunter,10,8,15
InfantryUnit,Hunter,10,8,15
InfantryUnit,Hunter,10,8,15
InfantryUnit,Hunter,10,8,15
InfantryUnit,Hunter,10,8,15
InfantryUnit,Hunter,10,8,15
InfantryUnit,Hunter,10,8,15
InfantryUnit,Hunter,10,8,15
InfantryUnit,Hunter,10,8,15
InfantryUnit,Hunter,10,8,15
InfantryUnit,Hunter,10,8,15
InfantryUnit,Hunter,10,8,15
InfantryUnit,Hunter,10,8,15
InfantryUnit,Hunter,10,8,15
InfantryUnit,Hunter,10,8,15
InfantryUnit,Hunter,10,8,15
InfantryUnit,Hunter,10,8,15
InfantryUnit,Hunter,10,8,15
InfantryUnit,Hunter,10,8,15
InfantryUnit,Hunter,10,8,15
InfantryUnit,Hunter,10,8,15
InfantryUnit,Hunter,10,8,15
InfantryUnit,Hunter,10,8,15
InfantryUnit,Hunter,10,8,15
InfantryUnit,Hunter,10,8,15
InfantryUnit,Hunter,10,8,15
InfantryUnit,Hunter,10,8,15
InfantryUnit,Hunter,10,8,15
InfantryUnit,Hunter,10,8,15
InfantryUnit,Hunter,10,8,15
RangedUnit,Marksman,10,10,10
RangedUnit,Marksman,10,10,10
RangedUnit,Marksman,10,10,10
RangedUnit,Marksman,10,10,10
RangedUnit,Marksman,10,10,10
RangedUnit,Marksman,10,10,10
RangedUnit,Marksman,10,10,10
RangedUnit,Marksman,10,10,10
RangedUnit,Marksman,10,10,10
RangedUnit,Marksman,10,10,10
RangedUnit,Marksman,10,10,10
RangedUnit,Marksman,10,10,10
RangedUnit,Marksman,10,10,10
RangedUnit,Marksman,10,10,10
RangedUnit,Marksman,10,10,10
RangedUnit,Marksman,10,10,10
RangedUnit,Marksman,10,10,10
RangedUnit,Marksman,10,10,10
RangedUnit,Marksman,10,10,10
RangedUnit,Marksman,10,10,10
RangedUnit,Marksman,10,10,10
RangedUnit,Marksman,10,10,10
RangedUnit,Cavalry Archer,12,15,12
RangedUnit,Cavalry Archer,12,15,12
RangedUnit,Cavalry Archer,12,15,12
RangedUnit,Cavalry Archer,12,15,12
RangedUnit,Cavalry Archer,12,15,12
RangedUnit,Cavalry Archer,12,15,12
RangedUnit,Cavalry Archer,12,15,12
RangedUnit,Cavalry Archer,12,15,12
RangedUnit,Cavalry Archer,12,15,12
RangedUnit,Cavalry Archer,12,15,12
InfantryUnit,Herald,15,15,20
InfantryUnit,Herald,15,15,20
InfantryUnit,Herald,15,15,20
InfantryUnit,Herald,15,15,20
InfantryUnit,Herald,15,15,20
InfantryUnit,Herald,15,15,20
InfantryUnit,Herald,15,15,20
InfantryUnit,Herald,15,15,20
InfantryUnit,Herald,15,15,20
InfantryUnit,Herald,15,15,20
InfantryUnit,Herald,15,15,20
InfantryUnit,Herald,15,15,20
InfantryUnit,Herald,15,15,20
CavalryUnit,Marchwarden,20,20,18
CavalryUnit,Marchwarden,20,20,18
CavalryUnit,Marchwarden,20,20,18
CavalryUnit,Marchwarden,20,20,18
CavalryUnit,Marchwarden,20,20,18
CavalryUnit,Marchwarden,20,20,18
CavalryUnit,Marchwarden,20,20,18
CavalryUnit,Marchwarden,20,20,18
CavalryUnit,Marchwarden,20,20,18
CavalryUnit,Marchwarden,20,20,18
CavalryUnit,Marchwarden,20,20,18
CavalryUnit,Marchwarden,20,20,18
CavalryUnit,Marchwarden,20,20,18
CavalryUnit,Marchwarden,20,20,18
CavalryUnit,Marchwarden,20,20,18
CommanderUnit,King,50,25,30
