Large Army of Erebor
InfantryUnit,Dwarven Footmen,10,8,15
InfantryUnit,Dwarven Footmen,10,8,15
InfantryUnit,Dwarven Footmen,10,8,15
InfantryUnit,Dwarven Footmen,10,8,15
InfantryUnit,Dwarven Footmen,10,8,15
InfantryUnit,Dwarven Footmen,10,8,15
InfantryUnit,Dwarven Footmen,10,8,15
InfantryUnit,Dwarven Footmen,10,8,15
InfantryUnit,Dwarven Footmen,10,8,15
InfantryUnit,Dwarven Footmen,10,8,15
InfantryUnit,Dwarven Footmen,10,8,15
InfantryUnit,Dwarven Footmen,10,8,15
InfantryUnit,Dwarven Footmen,10,8,15
InfantryUnit,Dwarven Footmen,10,8,15
InfantryUnit,Dwarven Footmen,10,8,15
InfantryUnit,Dwarven Footmen,10,8,15
InfantryUnit,Dwarven Footmen,10,8,15
InfantryUnit,Dwarven Footmen,10,8,15
InfantryUnit,Dwarven Footmen,10,8,15
InfantryUnit,Dwarven Footmen,10,8,15
InfantryUnit,Dwarven Footmen,10,8,15
InfantryUnit,Dwarven Footmen,10,8,15
InfantryUnit,Dwarven Footmen,10,8,15
InfantryUnit,Dwarven Footmen,10,8,15
InfantryUnit,Dwarven Footmen,10,8,15
InfantryUnit,Dwarven Footmen,10,8,15
InfantryUnit,Dwarven Footmen,10,8,15
InfantryUnit,Dwarven Footmen,10,8,15
InfantryUnit,Dwarven Footmen,10,8,15
InfantryUnit,Dwarven Footmen,10,8,15
InfantryUnit,Dwarven Footmen,10,8,15
InfantryUnit,Dwarven Footmen,10,8,15
InfantryUnit,Dwarven Footmen,10,8,15
InfantryUnit,Dwarven Footmen,10,8,15
InfantryUnit,Dwarven Footmen,10,8,15
InfantryUnit,Dwarven Footmen,10,8,15
InfantryUnit,Dwarven Footmen,10,8,15
InfantryUnit,Dwarven Footmen,10,8,15
InfantryUnit,Dwarven Footmen,10,8,15
RangedUnit,Axe Thrower,10,10,10
RangedUnit,Axe Thrower,10,10,10
RangedUnit,Axe Thrower,10,10,10
RangedUnit,Axe Thrower,10,10,10
RangedUnit,Axe Thrower,10,10,10
RangedUnit,Axe Thrower,10,10,10
RangedUnit,Axe Thrower,10,10,10
RangedUnit,Axe Thrower,10,10,10
RangedUnit,Axe Thrower,10,10,10
RangedUnit,Axe Thrower,10,10,10
RangedUnit,Axe Thrower,10,10,10
RangedUnit,Axe Thrower,10,10,10
RangedUnit,Axe Thrower,10,10,10
RangedUnit,Axe Thrower,10,10,10
RangedUnit,Axe Thrower,10,10,10
RangedUnit,Axe Thrower,10,10,10
RangedUnit,Axe Thrower,10,10,10
RangedUnit,Axe Thrower,10,10,10
RangedUnit,Axe Thrower,10,10,10
RangedUnit,Axe Thrower,10,10,10
RangedUnit,Axe Thrower,10,10,10
RangedUnit,Axe Thrower,10,10,10
RangedUnit,Master Thrower,12,15,12
RangedUnit,Master Thrower,12,15,12
RangedUnit,Master Thrower,12,15,12
RangedUnit,Master Thrower,12,15,12
RangedUnit,Master Thrower,12,15,12
RangedUnit,Master Thrower,12,15,12
RangedUnit,Master Thrower,12,15,12
RangedUnit,Master Thrower,12,15,12
RangedUnit,Master Thrower,12,15,12
RangedUnit,Master Thrower,12,15,12
